============================================
DayaBay : 
================
 243	6	7	12	0	-1.45	-7.292	3.335
 244	6	7	13	0	-4.15	-7.292	-4.081
 245	6	7	14	0	-4.15	-7.292	-1.859
 246	6	7	15	0	-4.15	-7.292	0.363
 247	6	7	16	0	-4.15	-7.292	3.335
 248	6	8	1	0	6.5086	-5.48329	-4.081
 249	6	8	2	0	6.5086	-5.48329	-1.859
 250	6	8	3	0	6.5086	-5.48329	0.363
 251	6	8	4	0	6.5086	-5.48329	3.335
 252	6	8	5	0	5.48329	-6.5086	-4.081
 253	6	8	6	0	5.48329	-6.5086	-1.859
 254	6	8	7	0	5.48329	-6.5086	0.363
 255	6	8	8	0	5.48329	-6.5086	3.335
 256	6	1	1	1	7.568	-4.15	-4.581
 257	6	1	2	1	7.568	-4.15	-1.984
 258	6	1	3	1	7.568	-4.15	0.988
 259	6	1	4	1	7.568	-4.15	3.96
 260	6	1	5	1	7.568	-1.45	-4.581
 261	6	1	6	1	7.568	-1.45	-1.984
 262	6	1	7	1	7.568	-1.45	0.988
 263	6	1	8	1	7.568	-1.45	3.96
 264	6	1	9	1	7.568	1.45	-4.581
 265	6	1	10	1	7.568	1.45	-1.984
 266	6	1	11	1	7.568	1.45	0.988
 267	6	1	12	1	7.568	1.45	3.96
 268	6	1	13	1	7.568	4.15	-4.581
 269	6	1	14	1	7.568	4.15	-1.984
 270	6	1	15	1	7.568	4.15	0.988
 271	6	1	16	1	7.568	4.15	3.96
 272	6	2	1	1	7.00545	5.37911	-4.581
 273	6	2	2	1	7.00545	5.37911	-1.984
 274	6	2	3	1	7.00545	5.37911	0.988
 275	6	2	4	1	7.00545	5.37911	3.96
 276	6	2	5	1	5.37911	7.00545	-4.581
 277	6	2	6	1	5.37911	7.00545	-1.984
 278	6	2	7	1	5.37911	7.00545	0.988
 279	6	2	8	1	5.37911	7.00545	3.96
 280	6	3	1	1	4.15	7.568	-4.581
 281	6	3	2	1	4.15	7.568	-1.984
 282	6	3	3	1	4.15	7.568	0.988
 283	6	3	4	1	4.15	7.568	3.96
 284	6	3	5	1	1.45	7.568	-4.581
 285	6	3	6	1	1.45	7.568	-1.984
 286	6	3	7	1	1.45	7.568	0.988
 287	6	3	8	1	1.45	7.568	3.96
 288	6	3	9	1	-1.45	7.568	-4.581
 289	6	3	10	1	-1.45	7.568	-1.984
 290	6	3	11	1	-1.45	7.568	0.988
 291	6	3	12	1	-1.45	7.568	3.96
 292	6	3	13	1	-4.15	7.568	-4.581
 293	6	3	14	1	-4.15	7.568	-1.984
 294	6	3	15	1	-4.15	7.568	0.988
 295	6	3	16	1	-4.15	7.568	3.96
 296	6	4	1	1	-5.37911	7.00545	-4.581
 297	6	4	2	1	-5.37911	7.00545	-1.984
 298	6	4	3	1	-5.37911	7.00545	0.988
 299	6	4	4	1	-5.37911	7.00545	3.96
 300	6	4	5	1	-7.00545	5.37911	-4.581
 301	6	4	6	1	-7.00545	5.37911	-1.984
 302	6	4	7	1	-7.00545	5.37911	0.988
 303	6	4	8	1	-7.00545	5.37911	3.96
 304	6	5	1	1	-7.568	4.15	-4.581
 305	6	5	2	1	-7.568	4.15	-1.984
 306	6	5	3	1	-7.568	4.15	0.988
 307	6	5	4	1	-7.568	4.15	3.96
 308	6	5	5	1	-7.568	1.45	-4.581
 309	6	5	6	1	-7.568	1.45	-1.984
 310	6	5	7	1	-7.568	1.45	0.988
 311	6	5	8	1	-7.568	1.45	3.96
 312	6	5	9	1	-7.568	-1.45	-4.581
 313	6	5	10	1	-7.568	-1.45	-1.984
 314	6	5	11	1	-7.568	-1.45	0.988
 315	6	5	12	1	-7.568	-1.45	3.96
 316	6	5	13	1	-7.568	-4.15	-4.581
 317	6	5	14	1	-7.568	-4.15	-1.984
 318	6	5	15	1	-7.568	-4.15	0.988
 319	6	5	16	1	-7.568	-4.15	3.96
 320	6	6	1	1	-7.00545	-5.37911	-4.581
 321	6	6	2	1	-7.00545	-5.37911	-1.984
 322	6	6	3	1	-7.00545	-5.37911	0.988
 323	6	6	4	1	-7.00545	-5.37911	3.96
 324	6	6	5	1	-5.37911	-7.00545	-4.581
 325	6	6	6	1	-5.37911	-7.00545	-1.984
 326	6	6	7	1	-5.37911	-7.00545	0.988
 327	6	6	8	1	-5.37911	-7.00545	3.96
 328	6	7	1	1	-4.15	-7.568	-4.581
 329	6	7	2	1	-4.15	-7.568	-1.984
 330	6	7	3	1	-4.15	-7.568	0.988
 331	6	7	4	1	-4.15	-7.568	3.96
 332	6	7	5	1	-1.45	-7.568	-4.581
 333	6	7	6	1	-1.45	-7.568	-1.984
 334	6	7	7	1	-1.45	-7.568	0.988
 335	6	7	8	1	-1.45	-7.568	3.96
 336	6	7	9	1	1.45	-7.568	-4.581
 337	6	7	10	1	1.45	-7.568	-1.984
 338	6	7	11	1	1.45	-7.568	0.988
 339	6	7	12	1	1.45	-7.568	3.96
 340	6	7	13	1	4.15	-7.568	-4.581
 341	6	7	14	1	4.15	-7.568	-1.984
 342	6	7	15	1	4.15	-7.568	0.988
 343	6	7	16	1	4.15	-7.568	3.96
 344	6	8	1	1	5.37911	-7.00545	-4.581
 345	6	8	2	1	5.37911	-7.00545	-1.984
 346	6	8	3	1	5.37911	-7.00545	0.988
 347	6	8	4	1	5.37911	-7.00545	3.96
 348	6	8	5	1	7.00545	-5.37911	-4.581
 349	6	8	6	1	7.00545	-5.37911	-1.984
 350	6	8	7	1	7.00545	-5.37911	0.988
 351	6	8	8	1	7.00545	-5.37911	3.96
 352	6	9	1	1	0.6	5	-4.612
 353	6	9	2	1	0.6	7.35	-4.612
 354	6	9	3	1	4	7.35	-4.612
 355	6	9	4	1	6	6	-4.612
 356	6	9	5	1	7.35	4	-4.612
 357	6	9	6	1	7.35	0.6	-4.612
 358	6	9	7	1	5	0.6	-4.612
 359	6	9	8	1	-5	0.6	-4.612
 360	6	9	9	1	-7.35	0.6	-4.612
 361	6	9	10	1	-7.35	4	-4.612
 362	6	9	11	1	-6	6	-4.612
 363	6	9	12	1	-4	7.35	-4.612
 364	6	9	13	1	-0.6	7.35	-4.612
 365	6	9	14	1	-0.6	5	-4.612
 366	6	9	15	1	-0.6	-5	-4.612
 367	6	9	16	1	-0.6	-7.35	-4.612
 368	6	9	17	1	-4	-7.35	-4.612
 369	6	9	18	1	-6	-6	-4.612
 370	6	9	19	1	-7.35	-4	-4.612
 371	6	9	20	1	-7.35	-0.6	-4.612
 372	6	9	21	1	-5	-0.6	-4.612
 373	6	9	22	1	5	-0.6	-4.612
 374	6	9	23	1	7.35	-0.6	-4.612
 375	6	9	24	1	7.35	-4	-4.612
 376	6	9	25	1	6	-6	-4.612
 377	6	9	26	1	4	-7.35	-4.612
 378	6	9	27	1	0.6	-7.35	-4.612
 379	6	9	28	1	0.6	-5	-4.612
 380	6	9	29	1	3	2.3	-4.612
 381	6	9	30	1	3	-2.3	-4.612
 382	6	9	31	1	-3	2.3	-4.612
 383	6	9	32	1	-3	-2.3	-4.612
